用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
大头狗Ariel,"
                    客人问坐飞机从澳大利亚飞过去印度，飞机上万一有corona virus咋办，很担心，不要取消呀。现在泰国有个要走团的客人🙏🙏🙏🙏🙏🙏求不要取消啊旅游业真的太脆弱了... ​                ",  , ,2,"
                        01月30日 15:09
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/5890775365/IrSFN0hxC?refer_flag=1001030103_
渁嚜-miao-,"
                    每天睡10小时上，我担心我上班咋办了，疫情快点过去，我要上班啦🙏 ​                ",  ,2,1,"
                        01月30日 12:59
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1558596280/IrRP3EnXS?refer_flag=1001030103_
Arufarudo_微明,"
                    接连的休息日终于可以好好补一下之前落下的各种：从动画、漫画，到番剧、电影...这假放的真的是不要太爽了现在比较担心之后要开工还不想上班咋办 ​                ",  , , ,"
                        01月30日 12:50
                        ",Share微博客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/2169382474/IrRL71mKZ?refer_flag=1001030103_
木槿流年非白,"
                    刷微博才发现 自己等了那么多天的口罩被骗了明明我买的是N95 天天等天天等结果到手变成了N90这个口罩能用吗？我想着有总比没有的好，但是又担心（幸好家里还有两包一次性医用口罩）但是我总是担心回到上海后，咋办。上下班都是地铁。很危险。 ​                ",  ,5, ,"
                        01月30日 12:46
                        ",iPhone XS Max,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/2217653791/IrRJCfNeg?refer_flag=1001030103_
瞳瞳_oneonone汪汪汪,"
                    md现在每天都在担心自己回不去咋办 ​                ",  ,1,1,"
                        01月30日 11:08
                        ",微博国际版,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1863511633/IrR5VkSe6?refer_flag=1001030103_
IO傻白甜,"
                    #浙江新增123例新型肺炎#温州172例了我前几天在温才几例为啥增加的这么快！！！！担心在温的父母出门居然还不爱戴口罩我迟早会给他们气死都不知道咋办好了每天隔空喊话戴口罩！！！不要出门！！！ ​                ",  ,2,6,"
                        01月30日 11:08
                        ",iPhone XS,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1071190515/IrR5Hsv9a?refer_flag=1001030103_
ChewJune,"
                    我买的洒酱的日历还在日本的转运中心……早知道就早点寄回国内了以及有点担心这半年买洒酱的周边咋办，下周2/3要抢地铁卡，杂志的话外文书店还能顺利进货么，别最后我蹭蹭蹭都往美国的房子寄让室友帮忙收货 ​                ",  , , ,"
                        01月30日 10:32
                        ",iPhone 7,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/5993594640/IrQRfy0R1?refer_flag=1001030103_
舞台依賴症,"
                    #山东复工时间#害 我妈明天就得上班 像我妈这种 我不说就不知道戴口罩 前几天还想回老家发现封路以后问了我一个“济南有没有”的惊为天人的问题 这该咋办啊 担心死我了 ​                ",  , ,3,"
                        01月30日 10:20
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/5836310108/IrQMk2d7B?refer_flag=1001030103_
帅帅很二,"
                    #四川新增34例新型肺炎#说实话，真的有点怕了，怕的正常的打喷嚏和小感冒都有点怀疑了。回成都上班最担心的是没吃的，中午饭咋办，买菜咋办，后备箱已经清空，准备装菜了。 ​                ",  , , ,"
                        01月30日 09:44
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/2160401944/IrQxRtajy?refer_flag=1001030103_
辣小zhu,"
                    #山东复工时间#只担心我家的小五小七咋办。留了4个猫砂盆，小七把其中一个弄上了好多袋子，见图三，没法用了，这个逆子 ​                ",  ,4,6,"
                        01月30日 09:37
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1976871047/IrQuOFa3i?refer_flag=1001030103_
金针菇女孩与甜不辣先生,"
                    都在家里蹲 葛优躺 我们天天忙的要死，昨天好不容易放假一天半，结果又感冒，难受就难受吧，还担心第二天上班咋办 ​                ",  , , ,"
                        01月30日 08:06
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1989588567/IrPU52dP1?refer_flag=1001030103_
土豆萨马,"
                    昨日天气晴朗的浅草寺。我却在担心回去以后咋办，就连东京也不容易买到口罩了，返工后每天挤地铁会不会是送死？好害怕！ ​                ",  ,1,4,"
                        01月30日 06:49
                        ",HUAWEI Mate 9 Pro,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1708932704/IrPoKpvgJ?refer_flag=1001030103_
Vanessa今天很可爱,"
                    大半夜的突然就有点担心，担心我老公要是把我给宠坏了可咋办 ​                ",  , , ,"
                        01月30日 02:48
                        ",vivo AI智慧拍照X21,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=32,https://weibo.com/1982654914/IrNOWBTOc?refer_flag=1001030103_
梦想声音的开始,"
                    父母最近因为一件事情谁也不肯让，我该咋办啊？母亲都好几天没回家，一直借宿朋友家，我虽然晚上会追剧，但却也因担心母亲，自己心无法平静，真希望他们早点和好，不要较真，该说的也说了，但就是不让步，有时真恨自己没主见，有时希望自己能早一点去天堂，不用再有烦心事，真的好烦啊好烦好烦……最后依然祈求父母早点和好 O网页链接 收起全文d
                ",  , , ,"
                        01月30日 01:56
                        ",OPPO随光而变R17,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/6528063299/IrNtQeecw?refer_flag=1001030103_
叫可乐啊,"
                    半小时前跟赵玉琦说睡觉 怎么可能睡着了我要是睡着了还在这蹦跶？但是我确实是想馒头了这么多天没见她我在担心等我回去她要是不认识我了咋办 ​                ",  , , ,"
                        01月30日 01:12
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2026012671/IrNc3rQB5?refer_flag=1001030103_
MD_宁的8忆苦思甜8,"
                    #疫情仍处于扩散阶段#现在连最起码的医用口罩都买不到，，等恢复上班了，都得坐地铁，咋办啊！真担心！ 2上海 ​                ",  ,1,1,"
                        01月30日 01:07
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1133793114/IrN9Wyj5r?refer_flag=1001030103_
Lustiger,"
                    昨天担心因为肺炎去不了健身房了咋办，然后突然想起来那健身房的卡是前些日子午睡在梦里办的。我是真tm迷糊了 ​                ",  ,21,6,"
                        01月30日 00:42
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/5554058342/IrMZO03Jn?refer_flag=1001030103_
王贝贝小窝,"
                    全民缺口罩，好慌哦。最担心老公，上班后口罩不够用了咋办。他的工作可是天天往医院检验科跑，新闻里那个PCR，我老公都会做，以前就经常听他说。医院的老师有仪器问题，试剂问题，实验的问题都是找他。现在连口罩都保证不了，逼我劝他辞职呢，反正我们没有房贷车贷。对了，昨天老公给我说，他想当志愿者，郭嘉现在在找PCR工程师，去支援灾区，可以给孩子免幼儿园学费。 收起全文d
                ",  , , ,"
                        01月30日 00:07
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1772557377/IrMLHCNAZ?refer_flag=1001030103_
iviiiR,"
                    超可爱我奶😝最近哪也不能去 菜场都是蔬菜多 👵早就担心我让我别挑食 😉早上还在念叨 👧可咋办👧爱吃的东西都没了😊 ​                ",  , , ,"
                        01月30日 00:06
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/6037417576/IrMLc5iW4?refer_flag=1001030103_
满分少女零伤害,"
                    #顺丰#我开始担心我的快递了原本预计1月29送到现在推迟到2月1，您说咋办嘛里面是救命口罩呢您是想等到我全家都感染了才派到吗@顺丰集团 ​                ",  ,4,8,"
                        01月29日 23:29
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2239634374/IrMw1tZWK?refer_flag=1001030103_
摇头小丑-O_o,"
                    过个年心里七上八下，既为老刘没过潜伏期而担心，又为没通知啥时候开学回程票咋办而担心，还担心疫情啥时候能过去，更担心十号开始网络授课那帮娃能学的咋样，会不会开学回去都变苕了，艰难如我。 ​                ",  ,4,1,"
                        01月29日 22:33
                        ",华为手机 畅享玩不停,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1687004504/IrM9wtoYR?refer_flag=1001030103_
好大一只米糯团儿,"
                    我现在真的担心三月底签证都下不来......给我整个拒签咋办 ​                ",  ,4, ,"
                        01月29日 21:42
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/6446868247/IrLONonI2?refer_flag=1001030103_
小小小小小慧慧i,"
                    好想知道辽宁朝阳四例肺炎都是哪里的呀，我家附近这暂时没有，但是过些天要去中心医院检查，还是不得不做的检查，咋办，好担心，求解答四例肺炎都是哪里的？中心医院是否安全？#辽宁新增8例确诊病例#2朝阳·朝阳市中心医院 ​                ",  , , ,"
                        01月29日 21:00
                        ",nova 5i Pro,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/3171603143/IrLxx7xIK?refer_flag=1001030103_
亦或还有其他,"
                    刚才儿子QQ语音，说自己肚子难受，涨肚子；可是一会老爹微信告诉我他吐了😟不知道该怎么办！突然觉得儿子真懂事了，真的长大了。肯定是怕我担心，就没有告诉我语音的时候，儿子还问我，他到底咋办啊？还能回来吗？还能按时回国吗？其实我也不知道，只能告诉儿子，要调整好心态，合理饮食锻炼😓一个11岁的娃，也真是难为他了。结束了语音没多久，就接到12306短信，告知预定的2月4日的G15因故暂停了！看来真的不能按时回来了…祈求🙏🙏🙏望一切都快点好起来…… 收起全文d
                ",  , , ,"
                        01月29日 20:25
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/7368137318/IrLjjCWtj?refer_flag=1001030103_
莫念_筱荻,"
                    作为一枚会计……现在担心报税咋办……税务局能延期吗…… ​                ",  ,4, ,"
                        01月29日 19:08
                        ",🎸iPhone 7 Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2446867455/IrKOiyzfa?refer_flag=1001030103_
罗大大的肆意青春,"
                    憨憨今天说分手，有些难受，她的压力有些大，又是异地，又是疫情…有些颤抖，心跳，难受，又有些想哭…又不知道给谁说…她有发小，闺蜜劝她，我不担心，还有父母疼爱，我咋办呢，这么大的人了，真是惆怅…我只能随便写写吧有些遗憾，遗憾的地方也挺多的 2淮北 ​                ",  , ,1,"
                        01月29日 17:50
                        ",小米9,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/6546097912/IrKinDpBs?refer_flag=1001030103_
精神力豆腐渣小姐,"
                    我觉得最近情绪的阀值好像有点到临界点了 。大概本来就是感受力比较强的人。干什么都打不起精神来 晚上睡不着 不停的刷新闻 有时刷到想哭 一直担心口罩寄不到咋办 我觉得应该远离网络先自我调节调节再说了 ​                ",  , , ,"
                        01月29日 16:53
                        ",iPhone,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/6478740280/IrJVet2X0?refer_flag=1001030103_
新浪安徽,"
                    #关注安徽新型肺炎疫情# 【合肥药店口罩断货，何时供货仍未知。市民担心：上班时还买不到口罩，咋办？ 】#安徽抗击肺炎# 合肥药店口罩断货，何时供货仍未知。合肥市民担心：上班时还买不到口罩，咋办？ ] “1月21日那天，在家门口药店买了一包十只口罩，然后就再也买不到了。”1月29日下午，当市民朱女士从合肥市国胜大药房史河路店走出来时对记者说，“后悔当时没有多买一点，现在家里仅剩下一只口罩了。过几天就要上班，该怎么办？”O合肥药店口罩断货 何时供货仍未知 收起全文d
                ",5,30,36,"
                        01月29日 16:46
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2476121622/IrJSyn8JB?refer_flag=1001030103_
安徽商报,"
                    #安徽抗击肺炎# 【合肥药店口罩断货，何时供货仍未知。市民担心：上班时还买不到口罩，咋办？ 】 “1月21日那天，在家门口药店买了一包十只口罩，然后就再也买不到了。”1月29日下午，当市民朱女士从合肥市国胜大药房史河路店走出来时对记者说，“后悔当时没有多买一点，现在家里仅剩下一只口罩了。过几天就要上班，该怎么办？”      1月29日下午，记者走访了合肥市几家大型连锁药店，发现无论什么型号的口罩，已经全部断货，而且医用消毒酒精和84消毒液也已断货，至于何时能有货，回答几乎一致，“不知道，得等总公司什么时候能进到货。”      国胜大药房史河路店销售人员告诉记者，“我们店里的口罩品种算是比较多，就将近十种，其中一次性使用医用口罩的价格高低不等，便宜的每袋7.9元，每袋20只，贵的一只二三十元。”尽管品种较多，但平时销量很少，“平均一天只能卖出去几袋（盒），算下来也只有三四十只口罩。”      “但是从21日开始，口罩销量突然大增，当天卖了有一两千只，第二天也卖了一两千只，23日上午开始部分品种开始断货，到了下午全部断货。”销售人员说，“为了保证安全，医用产品平时店里几乎没有库存，都存放在总公司仓库，统一配送。当店里的口罩销量大增时，总公司配送了两三次口罩，尽管我们对每个人限量购买，但也很快卖光，总公司也无货可配送了。”     在店里，口罩的价格标签依然还在，但货架上没有一只口罩。此外，医用消毒酒精和84消毒液的货架上也是空空，所有货品全部卖断。销售人员说：“春节期间，店里一直正常营业，在市民抢购口罩的时候，配送来的口罩也都是按照价格标签上的价格销售，没有擅自上涨一分钱。”但令销售人员着急的是，“每天来询问口罩、酒精的市民很多，但我们实在不清楚什么时候能上货。”     在百姓缘大药房青阳路店，柜台上写着“口罩已售完，酒精无”。“来询问的人太多了，把这个提醒写上去后，也方便了大家。”销售人员介绍，平时口罩的销量很少，在总体销售额里几乎可以忽略不计，店里的库存也只有不到100只，“很快就卖完了。我们也在催问总公司，但一直没有货。”丰原大药房也是一家连锁药房，记者在两家店面看到，店里的口罩、酒精、84消毒液等全部售完，为了提醒顾客，都在门口张贴了提示语。     安徽省药品零售行业协会会长周双才介绍，从一些连锁药店了解到，目前众多口罩厂家生产的口罩都是政府订单，主要供应医院、疫情防控等一线单位，药店现在从厂家根本就拿不到货。“等疫情防控形势缓解，口罩厂家产能完全恢复后，药店才可能陆续有货上架。”目前，药品零售行业协会呼吁各个药店做到：正常营业，保证其他常用药品正常供应。     面对口罩全面断货，许多市民与朱女士一样担心：如果还买不到口罩，2月3日上班外出怎么办？乘坐公交车、地铁等公共交通工具怎么办？（安徽商报融媒体记者 张永） 收起全文d
                ",1,3,2,"
                        01月29日 16:11
                        ",HUAWEI Mate 20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1806503894/IrJEpncrJ?refer_flag=1001030103_
我叫s大傻,"
                    现在去趟超市就像赌博 刚排除万难顶住压力 一个人去超市买肉卷  万一碰到肺炎患者咋办 其实我不是很担心我自己 万一传给家人传给小朋友那真的是糟糕   我家阿姨好像要自动给自己放假到初十 我也不问她啥时候来上班 又想她来又害怕  太糟糕了这一切 ​                ",  ,2, ,"
                        01月29日 15:51
                        ",HUAWEI Mate 20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1657388875/IrJwrirtf?refer_flag=1001030103_
巧克力君_拖延症晚期,"
                    我发现这几天虽然我发高烧意识很清醒，但心里会无意识地xjb发慌，担心自己在医院会不会交叉感染啊，万一感染了咋办啊啥的……但吃药后烧退下来，就一点都不慌了，医院一个确诊病人都没有呢，而且发热门诊病人都没几个，慌个球啊！！！！所以发烧还是会影响我的心理和意识的。我现在就不慌，那我体温……38.4℃淦！ 收起全文d
                ",  , ,1,"
                        01月29日 15:19
                        ",Alpha's iPhone 11(紫色),https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2019785040/IrJj6v5da?refer_flag=1001030103_
黑芒販子,"
                    求问万能的小伙伴们！在飞机上要呆10多个小时全程都要带着口罩吗(ಥ_ಥ)吃饭啥的可咋办……愁……好担心啊…… ​                ",  ,6,2,"
                        01月29日 15:15
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/1870861555/IrJhxBFdy?refer_flag=1001030103_
婷婷又叫扎西拉姆,"
                    房东过两天就要从国内回来，好纠结，一想他们终于要回来了，又有小威廉每天早上送我上班，晚上等我下班，每个周六悠悠会叫我起床陪他去画画，可是现在这个时候坐飞机又很担心他们，小威廉才2岁，啥都要碰啥都要往嘴里塞，跟房东姐姐讨论了一个多小时咋个办，最后得出下图措施是最好的 收起全文d
                ",  , ,1,"
                        01月29日 14:17
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=33,https://weibo.com/2007080167/IrIU9mLBw?refer_flag=1001030103_
用户6635958801,"
                    我提出了问题""定远县第二中学高一高二还没有任何延迟开学通知，要是在学校被传染咋办我们好担心请速查?""O定远县第二中学高一高二还没有任何延迟开学通知，要是在学校被传染咋办我们好担心请速查? @滁州市人民政府发布 2滁州·定远县 ​                ",1,7,2,"
                        01月29日 13:41
                        ",OPPO A9,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/6635958801/IrIFwccJo?refer_flag=1001030103_
無Everglow,"
                    天啊，现在就要担心自己的记忆力了，以后咋办。。。 2南昌 ​                ",  ,2,1,"
                        01月29日 13:27
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/5921583876/IrIA0iWkH?refer_flag=1001030103_
住在阿莉埃蒂隔壁,"
                    我突然开始担心，hyx拍好几个月，上课咋办？！ ​                ",  ,5, ,"
                        01月29日 11:48
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/5857935981/IrHVxB1us?refer_flag=1001030103_
我是小胆喵喵,"
                    #青岛外卖#有过这种担心，如果外卖小哥有病毒咋办，所以最近都不敢叫外卖了 ​                ",  ,1,1,"
                        01月29日 10:34
                        ",Android,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/6178333952/IrHrJA9Qo?refer_flag=1001030103_
爱你我的淘宝贝,"
                    哎呀呀咋办呀～我家小淘暖男真的太亲太亲了～舍不得舍不得～明儿住院今儿得送回奶奶家，我家淘先森不仅没哭还一直担心问妈妈你去医院哭咋办呀😂～昨儿晚思想工作后还偷偷哭，还告诉我没哭～我得保护妈妈，还模拟医生手术刀问我疼不疼～平常自己在地上爬来爬去看见妈妈坐地上还不让，说地上凉～哎呀亲的不行行～小淘先森走了忽然还真有点紧张 收起全文d
                ",  ,2,1,"
                        01月29日 10:10
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/1653557315/IrHhIb2a7?refer_flag=1001030103_
阿云龙家的咩咩,"
                    万一往来航班真的停了那我cp超级 碗咋办啊（我在担心啥啊） ​                ",  , ,1,"
                        01月29日 09:41
                        ",荣耀V20 4800万3D相机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/7125184652/IrH5TlzIa?refer_flag=1001030103_
菜牙的Jessica,"
                    昨儿被我爸妈气的，这会儿都头疼睡不着！特殊时期，我妈出去打牌，多次劝说不听，用报警吓也不听，气急下直接摔了她的水杯走人，回家跟我爸告状，结果还是怪我，又特么吵一顿！晚上睡床上。想想自己摔东西确实不对，披上衣服去我妈房间道歉，道歉完我说她也不对，特殊时期，我担心她才管她，别人家聚会打牌我不管，也管不着，人传染跟我屁关系没有，但是你不行！哼哼唧唧的答应我不打牌了！后面跟了一句。我以后就在床上吃了睡睡了吃！气死我了半夜一点多的时候，我一想到万一我妈打牌传染咋办，我就这一个妈，想想眼泪水哗哗的，又去把我妈叫醒，我妈又是一副不在乎的样子，气的我嚎啕大哭！！特么这么大年纪了，能懂点事请不，完了我爸又叽歪，又被我捧着脑袋哭一顿！我那么爱你们，那么害怕失去你们，咋不领情呢！啥叫我瞎紧张没良心的！！！ 收起全文d
                ",  , ,1,"
                        01月29日 02:40
                        ",nova4自拍极点全面屏,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/1892661395/IrEl89lkP?refer_flag=1001030103_
30以后80以前,"
                    想吃零食想的睡不着，总有两个担心，一是万一零食吃多了不消化生病了咋办，这个时间确实不敢去医院，另一个是放假延长，且武汉上班时间未定，没收入了啊。 ​                ",  , , ,"
                        01月29日 01:40
                        ",HUAWEI nova 2s,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=34,https://weibo.com/7373151833/IrDX0Cmrn?refer_flag=1001030103_
