用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
奇诺00,"
                    父母不同意学健身教练怎么办？#健身# 父母之所以不同意是对健身行业不了解， 是因为健身行业进入国内时间才短短10几年 真正发展不到十年的时间，父母年轻的时候根本就没听说过健身房，对于新生事物难免会排斥，这是很正常的事情。现在健身行业属于起步阶段 ，国家在大力提倡全民健身，越来越多的人走进了健身房，健身教练这是一个高薪且受欢迎的职业，这是不可否认的。用事实说话，打开微博都是明星健身照片，电视剧都有去健身房的情节，这都说明了以后健身将是生活中不可分离的一部分。 针对原因二：就是在于你自己的坚持，你每天有在锻炼吗？还是3分钟的热度？父母挣钱也是很辛苦的，如果你真的是一时心血来潮，过几天就不稀罕了，我想换做谁是父母也不想让钱打水漂吧，所以你要表明你自己的决心，你是否真的要好好的去学习健身教练，问自己内心深处，是否下定决心去做好这件事情，用你的执着去征服家长！！！ 想学健身教练，父母不同意怎么办？如果以上两种方法父母还是不同意，那只能是靠自己，学费可以自己挣，梦想不能随便就丢！！！不管怎么说，自己的人生还是要自己主宰的，虽然没有父母的支持会坚辛一些，但是通过你的双手挣来的钱，你才能更加好好的学习，对你来说也不是什么坏事，反而是人生宝贵的经验！！推荐你去创体健身学院，口碑好，专业强，一所追求学员质量，不追求数量的好学校！！ 收起全文d
                ",  , , 1,"
                        02月23日 20:15
                        ",Android,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=44,https://weibo.com/7389168419/IvyVEubko?refer_flag=1001030103_
京京er_,"
                    和父母看剧的时候，遇到吻戏怎么办，在线等 ​                ",  , , ,"
                        02月23日 19:52
                        ",vivo智能手机,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=44,https://weibo.com/5030077993/IvyMqqWrz?refer_flag=1001030103_
用户7391481042,"
                    我推荐了@依凝忆灵 提出的问题""总是让父母感到失望该怎么办？""，已有@乖乖斌少 @陈叔家 @糖果味的Hang 等人回答，等你围观。O总是让父母感到失望该怎么办？ ​                ",  , 2, 1,"
                        02月23日 19:47
                        ",前后2000万 OPPO R11s,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=44,https://weibo.com/7391481042/IvyKDze0b?refer_flag=1001030103_
用户7391481042,"
                    我推荐了@依凝忆灵 提出的问题""总是让父母感到失望该怎么办？""，已有@乖乖斌少 @陈叔家 @糖果味的Hang 等人回答，等你围观。让他们看到希望，相信阳光总在风雨后！相信耶稣相信神！啊们！ O总是让父母感到失望该怎么办？ ​                ",  , , ,"
                        02月23日 19:46
                        ",前后2000万 OPPO R11s,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/7391481042/IvyKaDJja?refer_flag=1001030103_
我的猫猫被人盯上了,"
                    #29岁殉职女医生全家从医#孩子才两岁，要怎么办，父母怎么承受 ​                ",  , , 7,"
                        02月23日 19:35
                        ",柔光自拍vivo X7Plus,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/1575333507/IvyFx9cfm?refer_flag=1001030103_
蕤夏烟云,"
                    解决办法就是早日经济独立，很重要，觉得父母不理解自己主要也是价值观念不同，正常，有些事情好好沟通一下，和父母尽量语气平和的谈谈自己的想法，总之，以我成长过程的经验来看交流很重要。如果父母不理解你，那你就先理解你父母，你在外面做错了事，你父母问你怎么办，也许也是想听听你的看法，你处理事情的能力首先，和你家里人把事情的来龙去脉都说清楚，我想就算不理解，也会帮你想办法一起解决的。我会先思考父母是不是真的不在乎自己的感受，我认为有很多时候父母对我们的情感倾向是既直接又隐晦的。与其说不在乎，不如说是理论上认为我们不介意， 不计较 ，不影响 ，无大碍，父母以自己的想法习惯性地对我们产生认知，他们在进行自己的行为时有一定的被接受自信。 O父母总是不理解自己的想法该怎么办？ 收起全文d
                ",  , 3, 2,"
                        02月23日 19:24
                        ",OPPO R15 梦镜版,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/7349712281/IvyB90e2u?refer_flag=1001030103_
刺客陆拾捌,"
                    #吴缅冉冬阳#小学，思想课老师点起来让回答同学父母要离婚怎么办，好像是看完男生日记，就回答没关系的，离了就离了，爸爸妈妈可以更快乐，你也能得到两个家庭四份的爱，结果被老师批斗了 ​                ",  , 4, 2,"
                        02月23日 19:10
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5869793783/Ivyvmx2x5?refer_flag=1001030103_
怜红烛,"
                    有一阵子每天都在想自己没钱了怎么办，家里穷了怎么办不过父母都说你不用烦，你吃饭还是不要紧的。唉😔“何不食肉糜”，羡慕啊 ​                ",  , , ,"
                        02月23日 19:07
                        ",HUAWEI nova 3i,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/6897709081/IvyufEqYe?refer_flag=1001030103_
红辣椒凉面,"
                    【家庭婚姻情感专题】 问答(2020.02.23 ）O网页链接(出处: 菩提心灯) 导 读： ▲妈妈不同意儿子离婚后另娶怎么办▲学佛不能临时抱佛脚；婚姻不好要改自己的毛病▲父母过于执著孩子感情婚姻会动因果▲丈夫与兄弟间有矛盾怎么办；有分别心求不好菩萨▲学佛人不要找理由 ​                ",  , , ,"
                        02月23日 18:59
                        ",荣耀V10 我AI的快,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/1827305512/Ivyr1Fi3U?refer_flag=1001030103_
我以为i77986,"
                    96年，未婚。在家为什莫觉得自己就已经像个外人了？难道是我没嫁出去？好难受，真的想哭，但是又不能，不想他们难受，我该怎么办？听父母的，嫁一个他们满意的？#我原本的生活##宝宝的少女心# ​                ",  , 1, 1,"
                        02月23日 18:58
                        ",华为手机 畅享玩不停,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/7054372265/IvyqAtfes?refer_flag=1001030103_
一个情商低的妹子_,"
                    2020年真的太崩溃了回不去学校，不知道论文该怎么办又怕自己熬不下去对不起父母 ​                ",  , 1, ,"
                        02月23日 18:54
                        ",联想K5 Note,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5022916430/IvyoZqBvv?refer_flag=1001030103_
异地恋挽回男朋友女友情感导师,"
                    有的人会有这样的疑问：挽回前任的时候，是肯定能成功吗？答案肯定是否定的。我们首先要明确一点，实际上是没有什么事情是绝对的。即便是两个人已经结婚并且生孩子了，依旧不能保证不离婚。因此即便是前任有了新欢，他们的关系就一定是长久稳定吗？尤其是，你还在一旁，若有似无地刷着存在感。处于这样的状态下，前任跟新欢的感情必然不会保持长久的稳定。其次，挽回有了新欢的前任时，一定要巧妙地运用时间差。而这个时间差，也就是3个月到5个月。在这段时间里，前任和新欢的关系处于热恋时期，就算你想从中挑拨，前任也不会搭理你。因此，就可以减少找前任的频率，不要让他在过心烦。真正会有转机的时候，就是在3到5个月之后了。对于前任和新欢来说，他们的感情慢慢就会变得不那么浓烈，甚至还会经常吵架，那么你就可以趁机在前任心中刷一波存在感。所以说，如果挽回前任的时候，遭遇到前任有了新欢这种情况，千万不要着急，要先沉稳下来，方能取代对方。#分手了如何挽回 失恋了怎么挽回异地恋异国恋军恋同性恋爱情婚姻老公老婆 老公出轨家暴婆媳关系不和怎么办 父母反对妈宝男姐弟恋分手了怎么挽回# ​ 收起全文d
                ",  , , 1,"
                        02月23日 18:37
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5195705892/IvyhSC5SR?refer_flag=1001030103_
QQHR是个天然牧场,"
                    #武汉29岁女医生感染新冠肺炎去世#隔几天就有因公殉职的报道，对于这些英雄国家一定要给个说法：他们的父母孩子配偶以后该怎么办！最重要的是病毒的源头到底是野生动物还是军运会，希望能尽快给个明确的说法！ ​                ",  , , 1,"
                        02月23日 18:30
                        ",,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/1253538401/IvyfaaHTF?refer_flag=1001030103_
用户7246712597,"
                    生活事一个人扛，无法告知父母的时候怎么办？ ​                ",  , , ,"
                        02月23日 18:23
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/7246712597/IvychDLte?refer_flag=1001030103_
挽回异国恋的信箱,"
                    #作死分手怎么挽回##挽回机构真的有用吗# 当一个人分手后，她选择了彻底消失，那么，说明她对你已经彻底死心了。如果她心里已经把你当成了一个陌生人，那只能说明两种情况，一种是她对你已经没有任何留恋了，二是她对你的恨太深，你真的非常非常让她厌恶，已经到了她想彻底逃离的感觉，到没有你的地方去。如果是第一种情况，那么就是真性分手了，如果是第二种，广义来说还是真性分手，想挽回的几率微乎其微。虽然世界上的事情，都不是绝对的，但是，挽回还是要靠一点运气的。#分手了想跟男友和好失恋了想找男友复合异国恋分手怎么跟前男友复合异地恋分手了如何和好父母反对怎么挽回男友男友要分手怎么办分手失恋了怎么办# 收起全文d
                ",  2, 38, 12,"
                        02月23日 18:16
                        ",想挽回私信Android,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/6525309473/Ivy9Egsrw?refer_flag=1001030103_
H姓胡袁满Y,"
                    酒鬼一家粉丝圈  我在认识男朋友三个月后他才告诉我，他比我小三岁。莫名谈了一场姐弟恋。而且他父母一个60，一个70岁。我父母同意的几率很小，该怎么办 ​                ",  , 19, 17,"
                        02月23日 18:04
                        ",酒鬼一家粉丝圈超话,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5268285390/Ivy4BDNMR?refer_flag=1001030103_
戏精趣闻,"
                    遇到如此双标又执拗的父母，你会怎么办？ L戏精趣闻的微博视频 ​                ",  , , ,"
                        02月23日 17:56
                        ",vivo X27,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/7254383699/Ivy1x3eOv?refer_flag=1001030103_
卟笍,"
                    父母失望怎么办 L卟笍的微博视频 ​                ",  , , ,"
                        02月23日 17:35
                        ",荣耀Play 让快更快,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/6417995672/IvxSO1v0F?refer_flag=1001030103_
翊瑶说亲子,"
                    当孩子遇到一些事情，寻求家长帮助的时候，父母尽可能避免直接告诉孩子发生了什么事情以及应该怎么办。最好问一些启发性的问题：例如：1.发生了什么事？2.你觉得原因是什么？3.你现在打算用什么办法来解决这个问题？4.你从中学到了什么能避免下次再出现同样的问题？       如果孩子已经习惯了父母的说教方式，可能会说“我不知道”，这时，你应该说：你是个会解决问题的人，为什么不想一想呢，半小时后我们在碰头，看看你想出了什么好办法。 收起全文d
                ",  , , ,"
                        02月23日 17:32
                        ",HUAWEI Mate 30 5G,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/6543709902/IvxRty4zD?refer_flag=1001030103_
赚钱养情怀-重庆函寓民宿,"
                    家有小孩，但是不想和父母一起住，该怎么办？ ​                ",  , 2, ,"
                        02月23日 17:07
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5736741717/IvxHtCut5?refer_flag=1001030103_
异地恋挽回男朋友女友情感导师,"
                    挽回需要过程，同样，断联也需要。从彻底消失，到慢慢出现，这就是一个良性 过程。这我倒可以解释成“门槛效应""""，逐步引导对方向你靠近。“门槛效应''指的是： 一旦接受了他人微不足道的要求，就有可能接受更大的要求。就像登门槛时，要 一阶一阶往上登，最后登上高处。用在断联上，就是你先彻底消失，然后逐步出现在对方面前。举个例子，就是第 一周完全不联系对方，第二周可以偶尔发一条朋友圈，第三周根据时机选择复 联。这在潜移默化中，已经对对方产生了影响，但又不会引起反感。把控住断联的节 点，缓慢推进你们的关系，将断联的效用最大化。断联在某种程度上确实促进挽回，但不是所有挽回都要断联。给大家列几个需断 联和不需断联的情况，自行判断是否需要断联。#怎么挽回前任怎么挽回前男友怎样挽回前男友怎么挽回前女友异地恋异国恋分手了怎么办冷战冷暴力任性作死删除拉黑还能复合吗婚姻面临破碎有了新欢同性恋父母反对婚内出轨# 收起全文d
                ",  , , ,"
                        02月23日 17:07
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/5195705892/IvxHlF8sG?refer_flag=1001030103_
分手挽回前任前男友前女友,"
                    #分手挽回前任失恋挽回前男友# #男友父母反对该怎么办# 在分手之后怎么挽回前男友前女友？在两人分手之后，双方关系就会变得很尴尬甚至像陌生人，即使你现在很想要挽回对方，但也告诉自己不要急于求成。很多人就是在这一环节上出了差错，以为用放低姿态就能挽回爱情，于是就采取苦苦哀求、纠缠不清等需求感高的操作。结果就造成了对方愈发否定你，自然离挽回成功也就越来越远。挽回时一旦暴露的需求，那么很容易就会失去吸引力。你的目的性和需求感很大情况下会对你的挽回行为产生不可逆转的负面影响，即被对方拉黑或删除。#怎么挽回婚姻##分手了怎么挽回怎么复合##异地恋和姐弟恋哪个更难熬##分手了怎么挽回爱情挽回家庭老公出轨挽回恋情男友同性恋失恋后怎么挽回前任##如何挽回异地恋异国恋前男友前女友##复合前任修复感情# 收起全文d
                ",  , 2, 1,"
                        02月23日 17:00
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/6479008612/IvxEvxnLq?refer_flag=1001030103_
子书唐儿,"
                    已经因为不结婚的事儿吵起来了。上班领导追业绩，下班父母催结婚。没人喜欢我，我能怎么办，我就随便拉一个来，人家还不愿意呢。在家别说工作了，话都不想说 2安阳·安阳县 ​                ",  , , 1,"
                        02月23日 16:55
                        ",小米手机5,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=45,https://weibo.com/2008678695/IvxCxtZhg?refer_flag=1001030103_
亲爱滴大团子,"
                    读书笔记 《孩子：挑战》第五章 对惩罚与奖赏的误解孩子可比大人更顽强、更有耐心、办法更多、心思更多，结果就是父母崩溃，摇着头悲惨大叫：“我真不知道该拿你怎么办！”一个好的引导者应该鼓励他的跟随者，激励他们做出符合情况的行为，父母也一样。父母可以学习有效的方式去激励孩子，让他们自律；可以创造相互尊重、相互理解的家庭氛围，教导孩子如何与他人快乐自由地一起生活；营造出尊重自己、尊重孩子的生活状态，在这样的生活中给孩子学习、训练的机会。这些行为要在不使用家长特权的前提下。当自己犯错时，最好的方式就是一笑了之，然后继续向前，继续更好的充实自己，有接受自己不完美的勇气而不必事后内疚不已，那是一个难以负担的奢侈品。奖赏孩子和惩罚孩子一样，对他们的人生观都是弊大于利，这两种行为都缺乏尊重。我们会对下级的好行为进行奖赏，而在相互平等和尊重的关系中，人们做完一件事情，是因为这件事情本身需要被完成。这时的满足感来自于和谐的互助与合作。孩子做些家务，是因为他们需要对家庭做出贡献；而他们得到零用钱，是因为他们应该共享家庭利益。其实没有必要贿赂孩子，孩子们都有想有好行为的愿望。孩子的好行为来自于他们希望贡献和合作获得归属感的天性。奖赏不能给孩子归属感。满足感要通过贡献和合作得到。当我们忙着通过奖赏赢得孩子与我们的合作时，事实上我们剥夺了孩子从生活中得到的基本满足感。 收起全文d
                ",  , , 2,"
                        02月23日 16:48
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/6023681422/IvxzE8WLL?refer_flag=1001030103_
Katt鴨,"
                    这部剧当初是怎么看下去的逻辑鬼才恩熙养母在亲生女儿面前只想起今天是养女的生日，却忘记自己女儿也是今天生日。泰锡拿起戒指准备求恩熙回去，恩熙假装惊讶特意亮出欧巴刚刚给戴上的戒指。俊熙对恩熙说：我们结婚吧。恩熙犹豫了说：父母怎么办？恩熙对妈妈说：我和哥哥在一起很幸福。妈妈说：不行。他们已经决定收养你了，我希望你和他们一起，像以前一样幸福？？？？？？？？？他们结婚就不幸福了吗，他家人就不开心了吗？？？？？？？ 收起全文d
                ",  , , 2,"
                        02月23日 16:47
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/2762727907/IvxzuE7wC?refer_flag=1001030103_
迷惑鉴赏,"
                    遇到如此双标又执拗的父母，你会怎么办？   ​​​​  L迷惑鉴赏的微博视频 ​                ",  2, 3, 14,"
                        02月23日 16:43
                        ",微博视频,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/6192288418/IvxxXfUZL?refer_flag=1001030103_
异地恋失恋挽回婚姻咨询情感导师,"
                    我们经常听到“女人不能够太作，不然脾气多么好的男人都会被你逼走”。不可否认，现在大多数情侣分手，最后的理由都是“我受够了你的脾气”。但是，太过温顺的女人就肯定得到幸福吗？男人就真的会当成宝了吗？我们老祖宗传下来了一句很有精髓的成语“物极必反”，也就是说任何事情如果一旦过了度，就会起到相反的作用。在恋爱里面也是一样的，稍微有点小作，男人会觉得是可爱很有趣，如果太过作，男人就会觉得你是性格差受不了。而适当的温柔体贴，男人会觉得舒心喜爱，但是如果过于温顺没有了底线，男人就会不当回事了#分手后怎么办 分手后怎么挽回 失恋了怎么挽回 异地恋异国恋失恋分手后如何怎么样挽回前任挽回前女友 如何分离新欢分离小三分离前任 感情维护情感挽回挽回前任情感咨询情话 挽回前女友前男友技巧 出轨 闹离婚 家庭暴力 冷暴力 如何和好如初 感情不和父母反对怎么办 美妆 健身 想你了难过不想分开伤心难过想哭想你了回来吧好想你##融恋情感挽回#O网页链接 收起全文d
                ",  , , ,"
                        02月23日 16:41
                        ",中国移动三星galaxyS3,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/3975575562/Ivxx9iSyl?refer_flag=1001030103_
妲己本色,"
                    遇到如此双标又执拗的父母，你会怎么办？#妲己本色##女孩子可真是迷人生物#  L妲己本色的微博视频 ​                ",  , 5, 15,"
                        02月23日 16:38
                        ",微博视频,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/6315419367/IvxvRcma9?refer_flag=1001030103_
天蓝的羽鱼,"
                    #妈妈视频教11岁女儿给自己打针# 不觉得这种安排是好事，毕竟这次疫情严重，如若父母同时染病，每天都需要打激素的女儿得怎么办？ ​                ",  , , 1,"
                        02月23日 16:22
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/5772078416/Ivxph8H1x?refer_flag=1001030103_
清和月拾mm,"
                    你父亲如果坚持一定要这样的话，你也阻止不了。他年纪这么大了还生小孩，我觉得是对你的不负责任，他们就是自私等他们老了，没有能力抚养这个孩子有时候不就要你出力吗？首先看你们家条件好不好，如果条件不好的话，孩子还小，你父母年纪又大了，那个时候该怎么办呢？不全靠着你吗？所以说，最好是阻止他们阻止不了也没有办法了。只能说你父亲这样很负责任，他们如果一定要这样的话，那自己的孩子就要自己负责了，不可能要来给你增添负担是吧？可能我说的有点自私，但是确实是这样的。以后你也会有自己的家庭，而你的父亲老了，嗯，他的孩子还小，你能怎么办 O父亲坚持要和新女朋友生孩子，应该如何处理呢？ 收起全文d
                ",  , , ,"
                        02月23日 16:19
                        ",OPPO R15x,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/1892648947/IvxnXji4n?refer_flag=1001030103_
异地恋挽回男朋友女友情感导师,"
                    挽回我们是挽回了一个人，但是感情是重新开始，因为没有人能回到过去，但是所有人都能够立即重新开始。改变不是了别人，而是为了自己，为什么你想挽回他？因为你想让他回到你身边，你想要对方成为你自己的，为你独享。你改变不了世界，但是你终归可以改变自己。没有人有义务透过你自己不在乎的外表去感受你的内在，技巧终归是技巧，终归只会带来增益。说实话，男人对女人颜值身材的诉求远比女人对男人颜值身材的诉求，男人尚可用经济实力和高情商弥补门槛，但是男人对女人，颜值身材是绝对的门槛。所以，如果你胖，那就瘦下来，让人知道你是潜力股，你想要身材，就去锻炼，不要自我安慰说总会有人透过你的外表了解你的内在。如果你颜值不够，不要看不起那些化妆的女生，去学学化妆，去变得好看，不要找借口，更不要埋怨男人外貌协会，你改变不了世界，只能改变自己。你挽回的本质是为了你自己，而他回来的本质是为了他自己，他回头不是被你的执着感动，不是心疼你每天哭泣，也不是欣慰你的改变，是他认为错过这样的你他无法忍受。#如何二次吸引挽回前任 挽回爱情 挽回恋人 出国留学 失恋分手了怎么办 男朋友要分手怎么复合异地恋异国恋 挽回前任攻略 婆媳关系不和怎么办 拉黑删除怎么挽回 父母反对怎么办# 收起全文d
                ",  , , ,"
                        02月23日 16:07
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=46,https://weibo.com/5195705892/Ivxj01mry?refer_flag=1001030103_
